CookerStat, GenerateAssetRegistry=0.074714, Initialize=0.364065, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E08B3B244415057E30C8B7B1C0E75BF4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.20.03, Duration=1424.641113, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E08B3B244415057E30C8B7B1C0E75__AED117DFC8B0BA66A2EF5066CC9250BCCCE6E282, StartTime=2016.05.02-10.20.05, HierarchicalDDC=, DataSize=8388873, Duration=60.735222, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_24, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E2F378A946BF2C798B74928891C63BD5_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=1.576506, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E2F378A946BF2C798B74928891C63__51446F9500A4393A8378456F2344AD486EC45CBD, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=1910, Duration=0.628639, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_25, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EACAC6744191054A24DE8B9FCCBDCA83_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=7.490530, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EACAC6744191054A24DE8B9FCCBDC__7B8982377B1D395592FF2AB57194BD16844BB537, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=65799, Duration=1.972448, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EACAC6744191054A24DE8B9FCCBDC__B78DB4D624E807098F0271CA5E99A9A526C9E7DB, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=16647, Duration=1.899589, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EACAC6744191054A24DE8B9FCCBDC__ED6BA83EF4A7554CA4B3608BE54745A1468644EA, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=6604, Duration=1.933452, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_26, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D25C95EE4979870FA0CABA8915A93398_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=0.508480, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D25C95EE4979870FA0CABA8915A93__465F7CE8475CD11258A4ADA9D1BBB2DA45A76662, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=6014, Duration=0.452779, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_27, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=8.395277, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87__11EC3E1C9E9CB1E1D2288B3CED763697FE23C34A, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=33028, Duration=0.680733, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87__0B7C445D908DF002817F0E23205DC92CA62C7E5A, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=8452, Duration=0.668563, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87__DA8E204FB060F0A61A77A5BFA61A8F788A30C44A, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=3851, Duration=0.677034, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_28, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC6D0FDF490691C4B55A61BB0FB61A71_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=1.817055, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC6D0FDF490691C4B55A61BB0FB61A71__32B6CD116C769978F2E64DEA4559EA337DDC429E, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=3267, Duration=0.515409, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_29, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD48F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=15.511870, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__DF29CB6C841D1B3EF37EF634C79339B2C4F6AC9D, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=33031, Duration=0.680909, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__4064F911106FF8F4B90789944E2C552EF025E428, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=8454, Duration=0.680503, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__9D77374250186CC5B55340C2E23AE14ED8D93658, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=3883, Duration=0.647828, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_30, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87AF86994FED1E52A66A4892620DC82C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=1.425445, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87AF86994FED1E52A66A4892620DC__C5FA0894245FD24D5FCF31A18D0D02EF8FA48F2B, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=1910, Duration=13.690103, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_31, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF58_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=1.342088, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__7CA38BF3012DEC0BA3ECB5D00ABADB9A034A1A59, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=131333, Duration=40.740372, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__7F8EA552F8BACFB8B0D18D11E29532DE8CF85793, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=33028, Duration=40.651955, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__616C2390D4AB1946E22E70D1CCF126463E02A68A, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=12037, Duration=40.610020, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_32, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E5536BE04242DAE70C62CEAADF6F1686_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=0.210639, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E5536BE04242DAE70C62CEAADF6F168__B0B8069E82389E88A6DD6465F3F6CC06056223A4, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=11452, Duration=0.564296, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_33, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFCD3F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.31.02, Duration=29.468935, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__00BD96E3D4B0209194F30AC4FF54B8401CAFEB15, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=131335, Duration=0.907823, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D4A89CA09F54473C731C25FAB8E0491229BB809A, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=33031, Duration=0.875723, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D15C98456623C6C3BCC0ECDFC5974B6BDD0D448E, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=8455, Duration=0.759807, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2016.05.02-10.31.02, HierarchicalDDC=, DataSize=4155, Duration=1.043178, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_34, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F93B0B0F4A144B44FE693E92AE3F7410_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.32.37, Duration=4.262090, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F93B0B0F4A144B44FE693E92AE3F7__C9D8FA26AEC22D2618A96A5CF35C775E4CFF547B, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=65799, Duration=0.858031, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F93B0B0F4A144B44FE693E92AE3F7__4252FC5AD2ACD712D54B5BDA4C074BD31B0A2838, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=16647, Duration=0.785522, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F93B0B0F4A144B44FE693E92AE3F7__CEFC880906DD393D60C70636E5E9BDE792777A1A, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=6604, Duration=0.777118, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_35, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_8E642DDC45839C7150FCD5AADEB960DF_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.32.37, Duration=3.253318, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_8E642DDC45839C7150FCD5AADEB960DF__59AE6B925CC25C3F5F0295FFDA9D8EF2C9F04C40, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=33028, Duration=0.689920, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_8E642DDC45839C7150FCD5AADEB960DF__955401595445503ACC3AAFC8CDA95B4EACE7FE04, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=8452, Duration=0.711009, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_8E642DDC45839C7150FCD5AADEB960DF__5EF99D2A2C69394E5EA98821A35C5C5DE971AE24, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=3851, Duration=0.639442, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_36, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E2642DC44E7C0C713CD77A41D739D9E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.32.37, Duration=5.145937, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E2642DC44E7C0C713CD77A41D739__1D2F634A7FDB87627EC5B050730A32480871C8F3, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=33031, Duration=0.746984, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E2642DC44E7C0C713CD77A41D739__9EDE9236451031073513896E76DB9FA2E2D96205, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=8454, Duration=0.659425, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E2642DC44E7C0C713CD77A41D739__B78EA1723E2C3D8EFC9C53A42E39D291DCEB79A6, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=3883, Duration=0.577107, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_37, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_0D8CD26D4FD890D16AEFFA9A691C40E1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.32.37, Duration=1.594879, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_39, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_0D8CD26D4FD890D16AEFFA9A691C40E1_0__1592A1DC4A19549756894DA8F8AE8603E3B2163F, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=33026, Duration=23.355581, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_0D8CD26D4FD890D16AEFFA9A691C40E1_0__1144D7DDA0BE0ADAF724AAE048920E9DF43E7642, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=8449, Duration=23.288414, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_0D8CD26D4FD890D16AEFFA9A691C40E1_0__F7A89FDF4CC0ADBED2A7B7D3228774E6491EE1B2, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=3829, Duration=23.292847, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_29, PutCachedData=, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_877C3840431FED7BC5280DB8A927280A, StartTime=2016.05.02-10.32.37, HierarchicalDDC=, DataSize=524280, Duration=1.419641, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_33, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_C328C55B344A858F329DA9B299D18AAC, StartTime=2016.05.02-10.41.29, HierarchicalDDC=, DataSize=163182, Duration=0.703450, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
SavePackageTransactionId80A77900AC459672F6643CA052FABBBF_0, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/mechinsurgentSRIGEXPORT_380_Skeleton.uasset, AutoPackageBackupDelegate=63.508240, FlushAsyncLoading=0.009250, FlushStreamingFunc=0.098247, BlockTillAllRequestsFinished=0.010878, ResetLoadersForSaveUnMarkAllObjects=34.976875, TagPackageExports=0.087027, BeginCacheForCookedPlatformData=0.001695, SerializeImports=4.822723, GatherLocalizableTextData=4.070167, MarkNames=0.046603, SerializeSummary=7.920172, SerializeNames=0.395689, SerializeGatherableTextData=0.017513, BuildExportMap=0.098988, SortExportsNonSeekfree=0.090364, SortExportsSeekfreeConstructor=0.107657, SortExportsSeekfreeInner=0.347070, SortExportsSeekfree=0.003546, BuildDependencyMap=0.050493, SerializeImportMap=0.025306, SerializeExportMap=0.006557, SerializeDependencyMap=0.001706, SerializeStringAssetReferenceMap=0.012882, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.172533, SerializeExports=1.299851, SerializeBulkData=0.035126, MoveFile=0.459395, UnaccountedTime=0.494279, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
SavePackageTransactionId80A77900AC459672F6643CA052FABBBF_1, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/mechinsurgentSRIGEXPORT_380_Skeleton.uasset, AutoPackageBackupDelegate=4.732479, FlushAsyncLoading=0.004023, FlushStreamingFunc=0.116237, BlockTillAllRequestsFinished=0.007324, ResetLoadersForSaveUnMarkAllObjects=0.195321, TagPackageExports=0.083614, BeginCacheForCookedPlatformData=0.001494, SerializeImports=0.347909, GatherLocalizableTextData=0.451718, MarkNames=0.010390, SerializeSummary=0.010230, SerializeNames=0.271536, SerializeGatherableTextData=0.002231, BuildExportMap=0.021178, SortExportsNonSeekfree=0.038546, SortExportsSeekfreeConstructor=0.007682, SortExportsSeekfreeInner=0.322163, SortExportsSeekfree=0.002448, BuildDependencyMap=0.007872, SerializeImportMap=0.009287, SerializeExportMap=0.004932, SerializeDependencyMap=0.001468, SerializeStringAssetReferenceMap=0.002313, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.080548, SerializeExports=1.237500, SerializeBulkData=0.005059, MoveFile=0.322681, UnaccountedTime=0.342287, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_38, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000100040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.50.00, Duration=2865.650635, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F___265DF9CC8EC877834B7EB44EC2EE90A1A6550154, StartTime=2016.05.02-10.50.03, HierarchicalDDC=, DataSize=16777477, Duration=263.395294, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F___EF7AC1446C86566C33CA7C6ADB534F15B1744F9C, StartTime=2016.05.02-10.50.03, HierarchicalDDC=, DataSize=4194565, Duration=11.681021, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_40, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F___070106DA2C23F34D68AC10BDBA8EA11B4EB5F21D, StartTime=2016.05.02-10.50.03, HierarchicalDDC=, DataSize=1048837, Duration=3.964014, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_41, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F___0548AB53DA058AF44EF6AD9E320F2D1F91E63110, StartTime=2016.05.02-10.50.03, HierarchicalDDC=, DataSize=262403, Duration=1.372032, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_42, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F___10CC33D90C697EEBF60F192C8051358C3EF97428, StartTime=2016.05.02-10.50.03, HierarchicalDDC=, DataSize=65795, Duration=1.293723, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A629E2D24CA13E0837757F86D6DC8B7F___8611D6E47DB4FBE74E7C6E2B47378FBD72A53377, StartTime=2016.05.02-10.50.03, HierarchicalDDC=, DataSize=16643, Duration=64.374298, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
