CookerStat, GenerateAssetRegistry=0.044655, Initialize=0.255611, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdFE5F30F44C38E6875B943FA76CC0DE16_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D235EF721040859367FBE9AB76BE9C57_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.38.39, Duration=207.103638, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId8C0A685A47DE60D02FA85C95CE2B15BE_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3C558E889741E74A39C6848821EC05BE__1_0_13123_0, StartTime=2016.05.07-18.38.39, HierarchicalDDC=, DataSize=458, Duration=2.375193, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD32AEDF24B4DA77C105A17B7A6969B01_10, PutCachedData=, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_66BE48584D8985298CACD69E9EE4C6FE, StartTime=2016.05.07-18.41.35, HierarchicalDDC=, DataSize=524280, Duration=2.414841, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId344E1A224832A80AC8DF0DA661629425_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F63B0A97454742976205B18A58A56181__1_0_13123_0, StartTime=2016.05.07-18.50.07, HierarchicalDDC=, DataSize=458, Duration=1.832016, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD32AEDF24B4DA77C105A17B7A6969B01_11, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_96D625EE465AF869C34CA2935A291915__1_0_13123_0, StartTime=2016.05.07-18.50.07, HierarchicalDDC=, DataSize=458, Duration=2.005245, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId62760E4540720A55AC25749412DAF6AA_2, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_ED9E5E0047A03DA536A8819727565003_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=58.055923, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdDECFC49047ACE898DE1905B701D3A100_2, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CA95FB0743F0A1991588A8B44B24758D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=6.097738, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId78FCE7BA4EE1338DC4999AA329AC13A8_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CA95FB0743F0A1991588A8B44B24758D__C9EB0D7E0B38E84DF74AD4DA10718147C561BCB0, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=3267, Duration=1.214925, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD8E17D1C40217A96FFBCFEA194B5BB28_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_22E288094338C66B82BFC1AA44B499B4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=61.302273, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdEDA5CE6F4003E2A867C0F98DEE1910BD_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_21181DF7418282178129AD870820A71F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=0.640567, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD839DA2445C6513E88C6FDA35D18C141_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_21181DF7418282178129AD870820A__A6CAEFBDCA928840AF9B10B1FA5B4EA27D057E57, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=6014, Duration=1.405097, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId53E3772542D15EA866FB8990D3446653_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_DE8027BB4C8E046FFCD138A36A6E3D4D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=4.119053, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdFDE4E2F2473DC1ABF741898C57D7CDFB_7, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_DE8027BB4C8E046FFCD138A36A6E3__195EC02F7C9C1D29A9DD105BF06BF2D1F3AED567, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=3294, Duration=1.413949, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdEF657B324819B29D3D3159850E594271_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6049A2124E3AA40DBF32BE936CD5A7F1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=89.648285, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId8C0A685A47DE60D02FA85C95CE2B15BE_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_ED9E5E0047A03DA536A8819727565003__E35DC96F653AB7E81711F3A8A565B8F8A0BF0916, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=131332, Duration=27.082577, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId4CEBCE65461234EC00B94BA6DD4F8E05_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_ED9E5E0047A03DA536A8819727565003__530116A6FB07384984DA659CBF88AC12CADE3EA8, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=4143, Duration=1.101751, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId344E1A224832A80AC8DF0DA661629425_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_ED9E5E0047A03DA536A8819727565003__FA5F76E1E4CB7900C20DDFE271D4540E571F74D2, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=33028, Duration=16.784946, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD32AEDF24B4DA77C105A17B7A6969B01_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_ED9E5E0047A03DA536A8819727565003__C82145244E3A0C2EC09A10E6E2120B187E529BFE, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=8452, Duration=34.086117, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId4CEBCE65461234EC00B94BA6DD4F8E05_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_22E288094338C66B82BFC1AA44B49__1BD27C381AEF81F5A1F1D44367373DB18BB19D64, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=4178, Duration=2.357870, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId78FCE7BA4EE1338DC4999AA329AC13A8_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_22E288094338C66B82BFC1AA44B49__6AFCB4360CFCA375F1953D4E03F69F6E702E9825, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=131335, Duration=16.108572, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdFDE4E2F2473DC1ABF741898C57D7CDFB_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_22E288094338C66B82BFC1AA44B49__12D62B4644E8AC689377C97900A7598E7397D488, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=8454, Duration=27.402475, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD839DA2445C6513E88C6FDA35D18C141_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_22E288094338C66B82BFC1AA44B49__B642E86BE4DEEAE236F9DAE1D87D5BA02EEFBCD0, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=33031, Duration=1.050550, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId344E1A224832A80AC8DF0DA661629425_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6049A2124E3AA40DBF32BE936CD5A__D33F9E8CCDB4EB777362855676D6AEE8BD8F7267, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=262407, Duration=2.017949, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId8C0A685A47DE60D02FA85C95CE2B15BE_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6049A2124E3AA40DBF32BE936CD5A__B254BAD4E8D82496D3E6F6DB32BE80BE1324D3A5, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=65799, Duration=12.128491, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId4CEBCE65461234EC00B94BA6DD4F8E05_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6049A2124E3AA40DBF32BE936CD5A__C4E81E3016F2282443F5641EA70CD09A201A79AA, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=16647, Duration=1.453988, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD839DA2445C6513E88C6FDA35D18C141_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6049A2124E3AA40DBF32BE936CD5A__D539C91B313EEAD90A882148E0AF79CB8B0599E4, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=6899, Duration=20.858187, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdDECFC49047ACE898DE1905B701D3A100_3, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9E137B243E6812D283BABAB3B000A36_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=0.295263, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD32AEDF24B4DA77C105A17B7A6969B01_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9E137B243E6812D283BABAB3B000A36_0__5EB07E5132D605FC553CE7EA4BDD28051FA7D15D, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=3250, Duration=1.215313, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId62760E4540720A55AC25749412DAF6AA_3, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9FEA9494ED9D351D148068AE4CAFB04_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.07-18.50.16, Duration=5.723942, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId78FCE7BA4EE1338DC4999AA329AC13A8_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9FEA9494ED9D351D148068AE4CAFB04_0__B6DC41E079D4BA9942BB9E681869F9792CB6C222, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=131330, Duration=14.648430, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdFDE4E2F2473DC1ABF741898C57D7CDFB_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9FEA9494ED9D351D148068AE4CAFB04_0__3308F7857C5308BBE49B572913EEE4164A1DBC8A, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=33026, Duration=19.651730, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId4CEBCE65461234EC00B94BA6DD4F8E05_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9FEA9494ED9D351D148068AE4CAFB04_0__694858458E00434BDBF4EA44AE875293EE78E3A6, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=8449, Duration=6.505795, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId344E1A224832A80AC8DF0DA661629425_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B9FEA9494ED9D351D148068AE4CAFB04_0__A3A96574BA5F6A3C3FAE0E480F89EF893569DC3E, StartTime=2016.05.07-18.50.16, HierarchicalDDC=, DataSize=4119, Duration=1.860119, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId78FCE7BA4EE1338DC4999AA329AC13A8_13, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_572CAED7478120A85185AE8B82B2D903, StartTime=2016.05.07-18.50.45, HierarchicalDDC=, DataSize=359796, Duration=2.371345, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD839DA2445C6513E88C6FDA35D18C141_13, PutCachedData=, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_572CAED7478120A85185AE8B82B2D903, StartTime=2016.05.07-18.51.07, HierarchicalDDC=, DataSize=524280, Duration=2.242379, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionId78FCE7BA4EE1338DC4999AA329AC13A8_14, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_E5CED22D4422E6D3C5E6FC904EE65C42, StartTime=2016.05.07-19.00.03, HierarchicalDDC=, DataSize=170213, Duration=15.277833, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
SavePackageTransactionId587E65134CE5CD7E888909B24F802A56_0, Filename=../../../../../../UnrealProjects/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPersonBP/Maps/DEMOmap_Auto1.umap, AutoPackageBackupDelegate=82.532715, FlushAsyncLoading=0.027332, FlushStreamingFunc=0.186704, BlockTillAllRequestsFinished=0.012703, ResetLoadersForSaveUnMarkAllObjects=10.523602, TagPackageExports=9.647820, BeginCacheForCookedPlatformData=0.010781, SerializeImports=14.884021, GatherLocalizableTextData=113.143051, MarkNames=0.342228, SerializeSummary=1.271900, SerializeNames=0.693694, SerializeGatherableTextData=0.155523, BuildExportMap=0.804178, SortExportsNonSeekfree=6.982755, SortExportsSeekfreeConstructor=6.386071, SortExportsSeekfreeInner=87.580673, SortExportsSeekfree=0.016168, BuildDependencyMap=3.424972, SerializeImportMap=0.080455, SerializeExportMap=0.159375, SerializeDependencyMap=0.058129, SerializeStringAssetReferenceMap=0.006158, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.666462, SerializeExports=19.747585, SerializeBulkData=2.844840, MoveFile=182.782745, UnaccountedTime=2.470661, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
DDCTransactionIdD32AEDF24B4DA77C105A17B7A6969B01_14, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_572CAED7478120A85185AE8B82B2D903, StartTime=2016.05.07-19.03.12, HierarchicalDDC=, DataSize=368008, Duration=0.611313, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
SavePackageTransactionId587E65134CE5CD7E888909B24F802A56_1, Filename=../../../../../../UnrealProjects/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/MechChara_Auto1.uasset, AutoPackageBackupDelegate=268.932526, FlushAsyncLoading=0.021171, FlushStreamingFunc=0.103939, BlockTillAllRequestsFinished=0.010781, ResetLoadersForSaveUnMarkAllObjects=1.638379, TagPackageExports=473.539703, BeginCacheForCookedPlatformData=0.011165, SerializeImports=495.707520, GatherLocalizableTextData=286.466614, MarkNames=11.059464, SerializeSummary=0.051584, SerializeNames=2.944160, SerializeGatherableTextData=2.159230, BuildExportMap=3.207084, SortExportsNonSeekfree=125.864761, SortExportsSeekfreeConstructor=0.038881, SortExportsSeekfreeInner=579.700378, SortExportsSeekfree=0.015400, BuildDependencyMap=5.141500, SerializeImportMap=0.097007, SerializeExportMap=1.447443, SerializeDependencyMap=0.333373, SerializeStringAssetReferenceMap=0.006162, SaveThumbNailsAssetRegistryDataWorldLevelInfo=65.340866, SerializeExports=575.643677, SerializeBulkData=0.020403, MoveFile=228.811813, UnaccountedTime=1.990233, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
SavePackageTransactionId587E65134CE5CD7E888909B24F802A56_2, Filename=../../../../../../UnrealProjects/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/MechSurgAnim_Auto1.uasset, AutoPackageBackupDelegate=152.392990, FlushAsyncLoading=0.021942, FlushStreamingFunc=0.146668, BlockTillAllRequestsFinished=0.010781, ResetLoadersForSaveUnMarkAllObjects=2.375960, TagPackageExports=195.774704, BeginCacheForCookedPlatformData=0.012320, SerializeImports=213.412323, GatherLocalizableTextData=133.367981, MarkNames=0.786472, SerializeSummary=0.033490, SerializeNames=1.787745, SerializeGatherableTextData=2.674304, BuildExportMap=1.727309, SortExportsNonSeekfree=50.839497, SortExportsSeekfreeConstructor=0.042345, SortExportsSeekfreeInner=205.836731, SortExportsSeekfree=0.013091, BuildDependencyMap=2.317447, SerializeImportMap=0.077762, SerializeExportMap=0.590526, SerializeDependencyMap=0.117026, SerializeStringAssetReferenceMap=0.004236, SaveThumbNailsAssetRegistryDataWorldLevelInfo=39.959038, SerializeExports=239.539047, SerializeBulkData=0.017326, MoveFile=121.257965, UnaccountedTime=1.019753, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
SavePackageTransactionId587E65134CE5CD7E888909B24F802A56_3, Filename=../../../../../../UnrealProjects/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/Panel_Auto1.uasset, AutoPackageBackupDelegate=7.209882, FlushAsyncLoading=0.009239, FlushStreamingFunc=0.090081, BlockTillAllRequestsFinished=0.008468, ResetLoadersForSaveUnMarkAllObjects=0.307195, TagPackageExports=0.128578, BeginCacheForCookedPlatformData=0.002310, SerializeImports=0.552412, GatherLocalizableTextData=0.988189, MarkNames=0.014242, SerializeSummary=0.015017, SerializeNames=0.061207, SerializeGatherableTextData=0.015400, BuildExportMap=0.037726, SortExportsNonSeekfree=0.052739, SortExportsSeekfreeConstructor=0.010777, SortExportsSeekfreeInner=0.753749, SortExportsSeekfree=0.004619, BuildDependencyMap=0.014629, SerializeImportMap=0.008468, SerializeExportMap=0.008855, SerializeDependencyMap=0.005390, SerializeStringAssetReferenceMap=0.002310, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.722865, SerializeExports=0.657510, SerializeBulkData=0.006929, MoveFile=7.175237, UnaccountedTime=0.228278, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
MaterialTransactionIdF4C749DD49775A25393ACAA58156C986_16, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ37920B3BE403D2EDA668409AE20D9EBD2_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TGPUSkinVertexFactoryfalse6A4FBF2D5FFE1532D4D5F4077DE2FE3E6913685313222222222222020000000_TGPUSkinVertexFactorytrue6A4FBF2D5FFE1532D4D5F4077DE2FE3E6913685313222222222222020000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D3422420000000006480004040404040404040404043434344444343434340404040404040404040434343404040404404040404040404040404040434343444443434343404040404040404040404343434040401610101010100042424444444444444442414141434141414141313141414144434144404444444444444441414141414141414143414341414141414141414141413131444441424144444441410101000444341434141414144444443434143444444440444444444444444444444444444444444444444444444444444444444444444444444444440401010101010101010101010101010101010101010101010121044044444423234141414141414141414141412130121414141414141414044343434344414444444444444444010101010101010101010101010130143414342414141424441413033131314144444444012443432500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D000000080000000C000000A2EF82D12031ECF3D28EFA6F4F0088DD3518D4B90000000000000000000000000000000000000000, RunGuid=RunIDFB36C7B94D74C9FEBE8239A75A8DBE06
